"","district","DistrictName","year","district_year","bodilyHarm","robberyFromOrOutOfCars","robberyOfCars","dangerousBodilyHarm","violentCrime","murderAndManslaughter","robberyIncludingExtortionAndAttackOfCarDrivers","vandalism","vandalismGraffiti","streetCrime","burglaryDaylight","burglary","EastWest","HusbandAndWifeTotal","PropwHochschulreife","PropwoHauptschulabschluss","UnemployedTotal","UnemployedTotal15to25","UnemployedPercentage","TotalArea","TotalPopulation","MalePopulation","FemalePopulation","DensityPerSQRTkm","Pop0to17","Pop18to24","Pop25to44","Pop45to64","PopOver65","InfluxTotal","OutflowTotal","BelieversProtestant","BelieversTotal","BelieversRomanCatholic","BelieversOthersNoNoResponse","EntitledVoteTotal","TurnoutPercentage","VoteConservativesTotal","VoteSocialDemocratsTotal","VoteGreensTotal","VoteLiberalsTotal","VoteLeftTotal","VoteOthersTotal","FoundationsDensity100k","FoundationsTotal","ForeignersTotal","MarriagePercentage","MalePercentage","YouthPercentage","ForeignerPercentage","FlowPercentage","MurderRate","CrimeViolent","ViolentCrimeRate","CrimeNonViolent","NonViolentCrimeRate","CrimeTotal","CrimeRate"
"217",8416,"Tübingen",2013,"8416y2013",721,497,20,198,249,5,33,1519,295,1924,65,182,1,1000,38,5.4,3874,282,3.8,519.19,216535,105212,111323,417,17.1,11.6,27.1,28.1,16.1,18478,17262,83060,211951,62069,66823,156792,79,49235,25676,19986,6728,8483,12683,35.2,75,23170,0.461819105456393,48.588911723278,0.00535710162329416,10.7003486734246,16.5054148290115,2.30909552728196,203,93.7492784076477,4535,2094.34964324474,5708,2636.06345394509
"218",8417,"Zollernalbkreis",2013,"8417y2013",527,277,23,213,253,2,26,1021,115,1059,30,86,1,770,19.4,4.5,4341,450,4.8,917.71,184615,90722,93893,201,16.7,8.1,22.9,30.9,21.3,10952,10525,63313,185560,79914,42332,139507,71.4,49690,18019,7682,5811,4511,12525,16.7,31,17187,0.417084202258755,49.1411857108036,0.00438750914064404,9.30964439509249,11.6333992362484,1.08333559028248,215,116.458575955367,2637,1428.37797578745,3632,1967.33743195298
"219",8421,"Ulm",2013,"8421y2013",663,290,10,256,368,8,88,1005,252,1706,56,150,1,660,41.8,4.7,3214,276,5.6,118.69,119218,58341,60877,1004,16,10.2,29.4,25.9,18.6,11035,9924,30260,116761,41572,44929,81980,73.9,24549,14107,7900,3352,3348,6754,56.2,66,19186,0.553607676693117,48.9364022211411,0.00855575500343908,16.0932074015669,17.580398933047,6.71039608112869,264,221.443070677247,3557,2983.60985757184,4852,4069.85522320455
"220",8425,"Alb-Donau-Kreis",2013,"8425y2013",337,248,15,110,154,4,25,678,52,938,65,191,1,786,18.4,4.6,3322,376,3.5,1358.67,187892,93867,94025,138,18.9,8.4,24.4,29.9,18.5,12005,11256,61537,186192,81604,43051,138722,76.9,55821,19325,9123,5310,3739,12140,18.2,34,17200,0.418325420986524,49.9579545696464,0.00447065335405446,9.15419496306389,12.3799842462691,2.12888254954974,114,60.6731526621676,2212,1177.27204990101,2817,1499.26553552041
"221",8426,"Biberach",2013,"8426y2013",679,296,23,136,175,3,26,810,55,1080,36,136,1,915,21.1,4.4,2993,349,3.1,1409.75,188696,94063,94633,134,19,8.4,24.8,29.9,17.9,12797,11807,31747,187444,121340,34357,142958,74.4,59140,15723,9322,5104,3478,12101,24.5,46,11976,0.484906940263705,49.848963412049,0.00445160469750286,6.34671641158265,13.038962140162,1.58985882053674,139,73.6634586848688,2462,1304.74413872048,3455,1830.98740831814
"222",8435,"Bodenseekreis",2013,"8435y2013",646,360,21,204,251,2,30,999,73,1702,42,222,1,1148,25.7,6,3193,256,3.2,664.8,207450,101660,105790,312,16.9,7.9,23.7,29.9,21.6,19530,17739,39512,204083,102903,61668,155758,75.7,56218,21528,13799,7527,5181,12325,33.7,69,20498,0.553386358158592,49.0045794167269,0.00380814654133526,9.88093516510002,17.9652928416486,0.964087731983611,206,99.3010363943119,3449,1662.56929380574,4552,2194.2636779947
"223",8436,"Ravensburg",2013,"8436y2013",1201,537,46,385,477,7,68,1534,101,2282,55,154,1,1371,22.2,5.3,4171,402,3.2,1631.82,273540,134892,138648,168,18.4,8.8,24.7,29.2,18.9,20005,18716,43286,269595,166760,59549,205820,73.5,75678,25357,18136,7794,6367,16394,27.4,74,21137,0.501206404913358,49.3134459311253,0.00321707976895518,7.72720625868246,14.1555165606493,2.55904072530526,392,143.306280617094,4777,1746.3625063976,6847,2503.10740659501
"224",8437,"Sigmaringen",2013,"8437y2013",408,239,15,144,176,4,16,612,34,843,23,72,1,564,27.9,5.7,2692,298,4.3,1204.34,127101,62980,64121,106,18.2,8.7,23.1,30.6,19.4,8537,8497,21050,127601,81083,25467,96517,72.5,37883,10766,6474,3621,2633,7567,26.7,34,8940,0.443741591332877,49.5511443655046,0.00684495007907097,7.0337762881488,13.4019401892983,3.14710348463033,148,116.442828931322,1854,1458.68246512616,2586,2034.60240281351
"225",9161,"Ingolstadt",2013,"9161y2013",1071,251,45,315,378,9,44,1038,108,1933,64,132,1,617,32.8,4.4,2539,259,4,133.37,129136,64731,64405,968,16.5,8.2,29.8,26.8,18.8,10100,9026,22522,124927,61928,40477,90203,62,27991,10751,4246,3025,2654,6816,11.9,15,18525,0.477790856151654,50.1262235162929,0.00634989468467352,14.3453413455582,14.8107421633007,6.96939660512948,324,250.898277784661,3615,2799.37430306034,5388,4172.34543427085
"226",9162,"München",2013,"9162y2013",8816,1968,217,3339,4070,37,541,10644,1790,18781,560,1185,1,4688,32.8,6,39775,2795,5.9,310.74,1407836,683126,724710,4531,14.8,8.1,33.9,25.3,17.9,121340,107260,185547,1348335,494090,668698,917148,71.2,245767,155522,91401,50130,29872,77524,65.6,896,324225,0.332993331609648,48.5231234319907,0.000575351106236806,23.0300262246455,16.2376867760165,2.62814702848911,3376,239.800658599439,35686,2534.81229347737,51948,3689.91842799872
"227",9163,"Rosenheim",2013,"9163y2013",721,103,14,208,252,6,24,501,41,1139,21,48,1,225,32.7,6.2,1632,143,5.7,37.22,60464,29546,30918,1625,16.2,8.3,28.2,27.2,20,4537,4002,8269,59329,29302,21758,41491,64.8,12910,4758,2495,1363,1051,4131,17.9,44,10164,0.3721222545647,48.8654405927494,0.01372717650172,16.8100026462027,14.1224530299021,9.92326012172532,214,353.929611008203,1891,3127.48081503043,3078,5090.63244244509
"228",9171,"Altötting",2013,"9171y2013",404,146,8,107,133,4,20,746,69,1097,8,33,1,557,23.2,3.2,2138,231,4.1,569.35,106965,52378,54587,188,16.9,7.8,23.5,30.7,21.1,7361,6688,12104,106023,73836,20082,82824,66.7,31675,8988,3142,2131,1670,7137,14.1,15,7772,0.520731080259898,48.9674192492871,0.00729210489412425,7.26592810732483,13.1342027766092,3.73954097134577,111,103.772261954845,2127,1988.50091151311,2775,2594.30654887113
"229",9172,"Berchtesgadener Land",2013,"9172y2013",339,86,13,66,101,5,20,554,25,775,9,34,1,516,22.1,4.6,1999,187,4.7,839.92,102346,49891,52455,122,15.6,8.3,24.3,28.6,23.2,7735,6893,12240,100827,65397,23192,74581,67,28797,7241,4087,2153,1430,5789,10.9,11,12961,0.50417212201747,48.7473863170031,0.00810974537353683,12.6639047935435,14.2926934125418,4.88538877923905,71,69.3725206651945,1516,1481.24987786528,2027,1980.53661110351
"230",9173,"Bad Tölz-Wolfratshausen",2013,"9173y2013",390,108,25,90,113,3,18,600,38,793,11,38,1,699,30,2.2,1942,169,3.4,1110.69,122118,59850,62268,110,17.5,7.5,23.9,30.2,20.9,9134,7583,17940,119178,67113,34125,91686,71.7,34821,9378,5387,3600,1849,10176,21.7,26,10765,0.572397189603498,49.0099739596128,0.00614160074681865,8.8152442719337,13.689218624609,2.45664029872746,93,76.1558492605513,1631,1335.59344240816,2227,1823.64598175535
"231",9174,"Dachau",2013,"9174y2013",435,145,31,104,140,1,21,702,96,1020,36,87,1,591,25.4,5,1983,220,2.8,579.18,144407,71636,72771,249,18,8,26.5,29.7,17.7,11767,9466,17248,138697,75643,45806,101801,74.3,40428,12650,5521,3355,2209,11009,5.7,8,17677,0.409259938922628,49.6070135104254,0.00553989765039091,12.241096345745,14.7035808513438,0.692487206298864,105,72.7111566613807,2138,1480.53764706697,2818,1951.4289473502
"232",9175,"Ebersberg",2013,"9175y2013",321,94,14,109,138,2,18,628,127,925,36,81,1,533,35.6,5.7,1734,149,2.8,549.37,133007,65811,67196,242,19.2,7.5,25.3,29.4,18.7,10642,8893,18162,127568,68025,41380,96389,77,36838,13378,7039,4293,2080,10078,18.6,24,12651,0.400730788605111,49.4793507108648,0.00563880096536272,9.51152946837384,14.6871969144481,1.50368025743006,111,83.4542542873683,1923,1445.788567519,2493,1874.33744088657
"233",9176,"Eichstätt",2013,"9176y2013",265,120,52,93,110,0,7,390,17,620,28,90,1,594,21.7,1.7,945,119,1.5,1214.06,125858,63300,62558,104,19,8.7,25.9,29.5,16.9,8197,7603,13009,123421,90516,19895,95946,74.6,40940,12222,4021,2586,2074,9109,16.1,20,7207,0.471960463379364,50.2947766530534,0.00691255224141493,5.72629471308935,12.5538305073972,0,93,73.8927998220216,1324,1051.9792146705,1792,1423.82685248455
"234",9177,"Erding",2013,"9177y2013",409,131,24,115,142,1,15,579,61,919,11,39,1,580,23.6,2.8,1584,158,2.4,870.72,130238,65192,65046,150,19,8.2,26.5,30.4,15.8,9799,8040,12011,125706,79935,33760,95996,72.3,36012,10292,5548,3029,2098,12012,4.7,6,10593,0.445338534068398,50.0560512292879,0.00629616548165666,8.13357084721817,13.6972312228382,0.767825058738617,116,89.0677068136796,1779,1365.960779496,2446,1878.10009367466
"235",9178,"Freising",2013,"9178y2013",459,218,28,142,175,0,18,779,113,1384,43,90,1,692,24.3,3.7,2460,220,2.9,799.82,169010,85466,83544,211,18.2,9.2,28.5,28.7,15.4,16198,13973,18523,162818,89810,54485,119336,73,41432,13972,9932,4085,2961,14098,17,28,21476,0.409443228211348,50.568605407964,0.00544346488373469,12.7069404177268,17.8516064138217,0,142,84.0186971185137,2673,1581.56322111118,3449,2040.70765043489
"236",9179,"Fürstenfeldbruck",2013,"9179y2013",608,207,17,136,176,3,29,1112,145,1664,35,112,1,862,39.3,2.7,3456,297,3.5,434.79,208272,101205,107067,479,17.6,7.3,24.8,29,21.3,16052,13129,31808,201597,96745,73044,153984,75.5,55729,22666,11390,6244,3642,15933,14.3,29,21283,0.413881846815703,48.5927056925559,0.00350503188138588,10.2188484289775,14.0110048398248,1.44042406084351,139,66.7396481524161,3321,1594.54943535377,4244,2037.71990473996
"237",9180,"Garmisch-Partenkirchen",2013,"9180y2013",250,71,10,64,76,4,5,464,49,764,15,42,1,728,36.8,2.2,1728,153,4.5,1012.23,85443,41154,44289,84,15.5,7.6,22.3,29.6,25,7312,6344,11993,84046,51037,21016,65339,71.1,26025,5653,3278,2815,1191,7063,39.2,33,7832,0.852030008309633,48.1654436290861,0.0088948187680676,9.16634481467177,15.9825848811488,4.68148356214084,68,79.5852205563943,1420,1661.92666456,1814,2123.05279543087
"238",9181,"Landsberg am Lech",2013,"9181y2013",335,135,12,78,103,3,11,524,59,716,13,61,1,664,26.4,5.4,1751,170,3.3,804.38,114926,56988,57938,143,18.8,7.8,23.6,30.9,18.8,7883,7158,16663,113085,65947,30474,87309,74.4,33467,10293,6751,3299,2076,8652,23.8,27,6583,0.577763082331239,49.5866905661034,0.00678697596714408,5.7280336912448,13.0875519899762,2.61037537197849,81,70.4801350434192,1531,1332.16156483302,2050,1783.7565041853
"239",9182,"Miesbach",2013,"9182y2013",256,73,15,86,105,4,6,427,98,574,11,32,1,1010,19.9,3,1466,113,3.4,866.23,96049,46565,49484,111,16.7,7.6,23.6,29.8,22.3,8292,6791,11843,93630,55539,26248,72254,73.4,28681,7540,3977,3329,1291,7830,34.1,32,9105,1.05154660641964,48.4804630969609,0.00791262792949432,9.47953648658497,15.7034430342846,4.16454101552333,90,93.7021728492748,1236,1286.84317379671,1687,1756.39517329696
"240",9183,"Mühldorf a.Inn",2013,"9183y2013",384,238,15,86,121,4,17,463,22,914,9,36,1,487,20.7,5,2301,247,4.4,805.31,109227,54591,54636,136,17.5,8.3,24.3,30.4,19.6,8108,6782,10194,106414,74711,21510,84336,67.1,33323,7809,3252,2234,1571,7929,13.1,14,8239,0.445860455748121,49.9794006976297,0.00759885376326366,7.54300676572642,13.6321605463851,3.66209819916321,90,82.3972094811722,1714,1569.20907834144,2309,2113.94618546696
"241",9184,"München",2013,"9184y2013",740,356,58,283,348,2,46,1786,285,2770,104,261,1,1649,48.3,3.4,5188,346,3.5,664.25,329981,162383,167598,497,18.2,7.2,25.9,28.1,20.6,30552,26491,52433,317248,135441,129375,233398,77.4,84406,35540,17654,14940,5088,21864,24,77,44507,0.499725741785133,49.2098029886569,0.00218194380888597,13.4877462641788,17.2867528736503,0.606095502468324,285,86.3686091017362,5666,1717.06855849276,7039,2133.15312093727
"242",9185,"Neuburg-Schrobenhausen",2013,"9185y2013",402,68,26,115,140,0,12,413,22,708,12,40,1,497,20.1,3.6,1173,135,2.6,739.8,92700,46418,46282,125,18.1,8.3,25.4,29.9,18.3,5724,4827,12360,90593,61933,16300,70675,69,28877,7090,2579,1848,1461,6480,18.7,17,6509,0.5361380798274,50.0733549083064,0.00895361380798274,7.02157497303128,11.3818770226537,0,115,124.056094929881,1301,1403.45199568501,1958,2112.18985976268
"243",9186,"Pfaffenhofen a.d.Ilm",2013,"9186y2013",526,212,33,144,167,6,13,539,44,865,28,84,1,567,23.6,6.3,1402,161,2.4,761.14,119987,60632,59355,158,17.8,8.2,26.1,30.6,17.4,8960,7405,12684,116116,76499,26933,90579,70.2,34789,10432,4039,2967,1903,9071,6.8,8,9046,0.472551193045913,50.5321409819397,0.00683407369131656,7.53915007459141,13.6389775559019,5.00054172535358,150,125.01354313384,1818,1515.16414278213,2661,2217.74025519431
"244",9187,"Rosenheim",2013,"9187y2013",830,277,38,191,224,9,17,1002,90,1618,28,92,1,1408,21.2,4.3,3653,403,3.2,1439.54,249810,123049,126761,174,17.7,8.1,23.8,30.2,20.2,20243,17181,29048,244257,156782,58426,189578,71.8,74659,19208,11136,6677,3637,19786,38.6,23,18428,0.563628357551739,49.2570353468636,0.00324246427284736,7.37680637284336,14.9809855490173,3.60273808094152,200,80.0608462431448,3162,1265.76197910412,4416,1767.74348504864
"245",9188,"Starnberg",2013,"9188y2013",285,174,16,91,124,3,19,629,93,906,51,123,1,846,45.3,3.5,1809,118,3.3,487.71,130811,62863,67948,268,18.2,7,22.1,30.1,22.6,10579,9216,23372,127133,55594,48166,95828,78.2,34797,12384,8359,7777,1948,9332,38.2,49,14050,0.646734601830121,48.0563561168403,0.00535123193003647,10.7406869452875,15.1325194364388,2.29338511287277,94,71.8594002033468,2011,1537.33248732905,2514,1921.85672458738
"246",9189,"Traunstein",2013,"9189y2013",593,181,25,163,195,6,19,871,133,1191,17,45,1,982,23.9,3.9,2829,291,3.6,1534,170364,83288,87076,111,16.8,8,23,30,22.2,11631,10374,19171,168509,116485,32854,132287,69.2,51554,13634,8247,3986,2763,10649,18.4,31,11303,0.576412857176399,48.8882627785213,0.00469582775703787,6.63461764222488,12.9164612242023,3.5218708177784,169,99.199361367425,2482,1456.880561621,3439,2018.61895705666
"247",9190,"Weilheim-Schongau",2013,"9190y2013",424,67,19,87,104,1,14,710,103,891,19,50,1,615,24.7,3.6,1952,225,3.2,966.38,130387,64322,66065,135,17.8,7.9,23.1,30.4,20.7,8588,7561,16911,128761,78671,33180,100076,72.7,36393,12396,5988,3347,2362,11721,22.5,29,8838,0.471672789465207,49.3316051446847,0.00605888623865876,6.77828311104635,12.3854371984937,0.766947625146679,88,67.4913910129077,1873,1436.49290189973,2489,1908.93263899008
"248",9261,"Landshut",2013,"9261y2013",774,177,15,192,236,1,38,798,37,1367,20,62,1,300,31.5,3.2,1693,157,5.5,65.81,66179,31659,34520,1006,15.1,8.6,27.5,27.6,21.3,5933,4809,7780,63544,37363,18401,48500,65.6,15567,5800,2996,1736,1286,4210,8.1,12,8255,0.453316006588193,47.838438175252,0.0129950588555282,12.4737454479518,16.2317351425679,1.51105335529398,193,291.633297571737,2514,3798.78813520905,3717,5616.58532162771
"249",9262,"Passau",2013,"9262y2013",421,114,11,113,148,6,27,398,36,671,20,34,1,340,30.8,3.7,1395,131,6.3,69.57,49454,23239,26215,711,13.3,12.2,26,26.7,21.9,4243,3629,5389,48649,33326,9934,37827,64.1,11518,4906,2127,1413,1191,2908,9.2,17,4491,0.687507582804222,46.9911432846686,0.0246693897359162,9.08116633639342,15.9178226230436,12.1324867553686,119,240.627653981478,1311,2650.94835604804,1999,4042.14017066365
"250",9263,"Straubing",2013,"9263y2013",423,201,12,113,154,1,23,404,28,979,12,34,1,247,36.4,5,1369,165,6.4,67.58,45502,22636,22866,673,14.1,8.2,26.6,29.9,21.1,3385,2763,6108,44488,28411,9969,34677,57.8,10826,3577,976,929,868,2722,29.1,13,4454,0.542833282053536,49.7472638565338,0.0180211858819393,9.78858072172652,13.5114940002637,2.19770559535845,114,250.538437870863,1693,3720.71557294185,2384,5239.33013933453
"251",9271,"Deggendorf",2013,"9271y2013",575,209,20,154,185,4,17,728,99,1025,25,80,1,568,23,3.6,2151,234,3.8,861.3,115374,57071,58303,134,16.6,8.5,24.6,31.1,19.1,8078,7094,10479,114454,87320,16655,91396,60.7,30903,9082,2542,2220,1776,8549,17.4,20,5935,0.492311959366928,49.4660842130809,0.0073673444623572,5.14413992754,13.1502764921039,3.46698562934457,158,136.94593235911,2203,1909.44233536152,3121,2705.1155372961
"252",9272,"Freyung-Grafenau",2013,"9272y2013",234,48,20,52,63,0,4,220,1,237,1,6,1,369,23.5,3,1637,162,4.5,984.14,77626,38426,39200,79,16.2,8.2,23,32.6,20,3401,3314,3177,78172,68606,6387,63686,60.3,21578,6356,1523,1337,1331,6005,11.5,9,2043,0.475356195089274,49.5014556978332,0.0105634710019839,2.63185015329915,8.65045216808801,0,52,66.9878648906294,537,691.778527812846,886,1141.37015948265
"253",9273,"Kelheim",2013,"9273y2013",403,140,19,128,144,0,10,487,52,639,18,47,1,551,25,3.8,1870,213,3.3,1065.98,115232,57764,57468,108,18,8.5,25.4,30.2,17.9,7340,6064,10732,112752,80022,21999,87035,67.3,31979,9895,3352,2457,1662,8841,19.4,22,8344,0.478165787281311,50.1284365454041,0.0073764232157734,7.24104415440156,11.6321855040267,0,128,111.080255484588,1412,1225.35406831436,2087,1811.12885309636
"254",9274,"Landshut",2013,"9274y2013",495,147,19,115,140,2,18,539,60,738,23,61,1,666,12.3,3.2,2234,254,3,1347.91,150316,75767,74549,112,18.2,8.1,25,31.1,17.6,10227,8741,12456,147161,109004,25701,115738,70.2,44523,11465,5079,3796,2213,13581,23.3,15,8837,0.443066606349291,50.4051464913915,0.00538864791505894,5.87894834881184,12.6187498336837,1.33053034939727,117,77.8360254397403,1605,1067.75060539131,2357,1568.03001676468
"255",9275,"Passau",2013,"9275y2013",555,243,22,124,150,4,17,640,32,888,30,92,1,820,20.4,3.4,3793,430,4.3,1530.29,185671,91391,94280,121,16.5,7.9,23.7,31.3,20.5,10650,9306,13774,184190,149721,20695,148565,62.7,51247,16705,4768,3785,3208,12666,61.7,30,7982,0.441641397956601,49.2220109764045,0.00425483785836237,4.29900199815803,10.7480435824658,2.15434828271512,128,68.939145046884,1964,1057.78500681313,2797,1506.42803668855
"256",9276,"Regen",2013,"9276y2013",252,65,7,58,71,3,3,294,26,313,5,8,1,436,16.5,3.3,1569,139,4.3,974.91,76257,37813,38444,78,15.8,7.9,23.4,32.2,20.7,3678,3424,4108,76782,65721,6953,62635,60.7,21036,6958,1496,1441,1149,5576,15.7,12,2211,0.571750790091402,49.5862674901976,0.0103597046828488,2.89940595617452,9.31324337437874,3.93406506943625,61,79.9926564118704,721,945.486971687845,1105,1449.04730057568
"257",9277,"Rottal-Inn",2013,"9277y2013",443,130,18,137,161,10,8,542,16,777,15,43,1,527,20,3.9,2217,284,4,1281.42,117654,58380,59274,92,17.1,8.1,23.8,30.5,20.5,6952,6282,8331,116634,92211,16092,91941,64.3,35112,8436,3076,2330,1579,8048,9.4,11,7344,0.447923572509222,49.6200724157275,0.00688459380896527,6.24203172012851,11.2482363540551,8.49949852958675,147,124.942628384925,1549,1316.57232223299,2300,1954.88466180495
"258",9278,"Straubing-Bogen",2013,"9278y2013",265,90,16,53,65,1,4,283,17,375,9,22,1,425,18.6,2,1560,180,3.3,1201.94,97323,48597,48726,81,17.7,8.1,24.5,31.4,18.3,6747,6007,6760,95852,78336,10757,76461,69.9,32025,7255,1852,2283,1280,8300,7.3,7,4073,0.436690196561964,49.9337258407571,0.0083228013932986,4.18503334258089,13.1048159222383,1.02750634485168,54,55.4853426219907,816,838.44517739897,1200,1233.00761382202
"259",9279,"Dingolfing-Landau",2013,"9279y2013",364,91,13,91,104,1,8,372,24,494,9,28,1,404,24.4,2.7,1410,179,2.9,877.79,92565,47210,45355,105,16.8,8.8,25.4,30.8,18.2,7156,5737,7733,90156,67624,14799,71367,62.7,25389,7190,1920,1865,1174,6853,7.7,7,6514,0.436450062118511,51.0019985955815,0.0095068330362448,7.03721709069303,13.9285907200346,1.08032193593691,92,99.3896181061956,1039,1122.45449143845,1599,1727.43477556312
"260",9361,"Amberg",2013,"9361y2013",279,112,13,58,78,0,17,395,35,613,20,38,1,210,33.5,6.8,1398,148,6.9,50.13,41592,20353,21239,830,15,7.9,24.7,30,22.3,2472,2254,8130,41911,25958,7824,33306,61.1,9671,4708,1325,912,963,2634,40.7,17,2717,0.504904789382574,48.9348913252549,0.0189940373148682,6.53250625120215,11.3627620696288,0,58,139.449894210425,1243,2988.55549144066,1658,3986.34352760146
"261",9362,"Regensburg",2013,"9362y2013",1178,555,61,323,441,5,94,1321,149,3151,55,130,1,1014,37.5,4.7,3629,323,5.3,80.7,140276,67035,73241,1738,14.1,10.7,32.2,25.1,17.9,12242,10333,19482,135403,77058,38863,103098,66.4,28921,14225,9009,3593,3433,8838,55,75,16216,0.722860646154724,47.7879323619151,0.00762781944167213,11.5600672959024,16.0932732612849,3.56440160825801,328,233.824745501725,5516,3932.24785423023,7463,5320.2258404859
"262",9363,"Weiden i.d.OPf.",2013,"9363y2013",406,110,16,106,134,6,20,479,56,703,18,36,1,225,31.7,3.2,1611,170,8,70.54,41726,19765,21961,592,15.2,8,24.5,29.5,22.8,2452,2246,7619,41746,26317,7810,33252,62.4,9708,5370,1084,819,1027,2551,35.9,15,2781,0.539232133441979,47.3685471888031,0.019172698077937,6.66490916934286,11.2591669462685,14.3795235584528,112,268.417773091118,1438,3446.29247950918,2090,5008.86737286105
"263",9371,"Amberg-Sulzbach",2013,"9371y2013",238,111,14,77,95,0,12,412,31,487,12,25,1,429,10.8,2.5,1885,221,3.7,1255.76,103074,51248,51826,82,16.7,8.3,23.1,32.1,19.8,4874,4757,23695,103901,68766,11441,82545,70.9,29543,13189,3109,2094,1999,8001,21.2,22,3565,0.416205832702718,49.7196189145662,0.00805246715951646,3.45868017152725,9.34377243533772,0,77,74.7036109979238,1104,1071.07514989231,1514,1468.8476240371
"264",9372,"Cham",2013,"9372y2013",404,201,31,96,108,0,6,614,52,791,12,30,1,613,19.2,2,2453,291,4,1520.16,125553,62483,63070,83,16.4,8.1,24.4,31.5,19.7,5887,5436,6520,125689,108786,10383,102044,64.3,37506,9622,2718,2560,1871,10579,10.4,13,3734,0.488240026124426,49.7662341799877,0.00645145874650546,2.97404283450017,9.01850214650387,0,96,76.4617332919166,1737,1383.47948675062,2345,1867.73713093275
"265",9373,"Neumarkt i.d.OPf.",2013,"9373y2013",391,224,22,98,110,2,4,504,45,818,17,48,1,562,22.6,2.5,1739,181,2.8,1344.12,127826,64011,63815,95,17.7,8.6,24.5,31.3,18,6926,6045,17967,126436,90414,18055,99295,72.7,40859,11139,4563,2627,2090,10310,18.9,24,6633,0.439660163034125,50.0766667188209,0.0067278957332624,5.18908516264297,10.1473878553659,1.56462691471219,100,78.2313457356093,1682,1315.85123527295,2283,1786.02162314396
"266",9374,"Neustadt a.d.Waldnaab",2013,"9374y2013",329,89,26,96,114,2,7,316,25,389,3,11,1,404,17.2,3.8,2198,255,4.7,1427.67,95447,47339,48108,67,16.9,8.3,23.6,31.9,19.2,4909,5144,12712,96316,75033,8572,76694,71.8,28234,12508,2315,1740,1678,8048,11.4,11,2922,0.423271553846637,49.5971586325395,0.00869592548744329,3.06138485232642,10.532546858466,2.09540373191405,98,102.674782863788,866,907.309815918782,1407,1474.11652540153
"267",9375,"Regensburg",2013,"9375y2013",438,242,30,92,118,4,13,642,69,888,29,58,1,759,13.7,2.8,2709,294,2.9,1391.9,185980,92504,93476,134,17.6,7.9,24.9,31.8,17.8,12346,10621,17929,182289,136024,28336,145722,71,53635,18677,6750,4242,3184,16132,7.1,13,9315,0.408108398752554,49.7386815786644,0.00424776857726637,5.00860307559953,12.3491773308958,2.15076889988171,96,51.618453597161,1971,1059.79137541671,2623,1410.36670609743
"268",9376,"Schwandorf",2013,"9376y2013",510,220,35,145,172,1,18,548,11,846,8,35,1,703,24.8,2.5,2783,342,4,1464.98,143060,71491,71569,98,16.4,8.2,24.6,31.2,19.5,8013,7367,11973,142407,113076,17357,114345,66.2,38947,17444,3209,2141,2634,10569,11.9,17,6206,0.491402208863414,49.9727387110303,0.00573186075772403,4.33803998322382,10.75073395778,0.69900740947854,146,102.055081783867,1721,1202.99175171257,2549,1781.7698867608
"269",9377,"Tirschenreuth",2013,"9377y2013",182,62,24,37,54,2,9,264,23,318,2,18,1,329,14.5,3.8,1892,195,5.4,1084.23,73457,36343,37114,68,15.9,8.1,22.6,31.8,21.5,2945,3004,7571,74867,61230,6065,60457,71.2,24184,8606,1673,1394,1277,5494,13.4,10,1789,0.447881073280967,49.4752031800918,0.0110268592509904,2.43543841975578,8.09861551656071,2.72268129654083,39,53.0922852825463,720,980.1652667547,995,1354.53394502906
"270",9461,"Bamberg",2013,"9461y2013",536,110,17,146,182,5,24,874,107,1394,13,22,1,449,55.4,3.1,1937,173,5.8,54.62,71167,33421,37746,1303,14.1,10.8,27.9,26.7,20.5,5903,5438,13703,70635,40190,16742,54621,66,14843,7926,4740,1909,1966,4402,7.7,11,6000,0.630910393862324,46.9613725462644,0.0151755729481361,8.4308738600756,15.9357567411862,7.02572821672966,151,212.176992145236,2561,3598.57799260893,3430,4819.64955667655
"271",9462,"Bayreuth",2013,"9462y2013",459,138,18,168,216,9,25,679,120,1035,12,32,1,218,42.8,3.9,2332,182,7.1,66.9,71572,34364,37208,1070,13,13.7,25.6,26.4,21.3,6302,6005,35505,70808,18265,17038,56951,66,16489,9312,3458,2506,1420,4173,21.9,23,5684,0.304588386519868,48.013189515453,0.0191415637400101,7.94165316045381,17.1952718940368,12.5747499021964,177,247.303414743196,2059,2876.82333873582,2911,4067.23299614374
"272",9463,"Coburg",2013,"9463y2013",387,90,8,94,132,12,21,525,76,686,8,26,1,278,36.2,5.3,1322,140,6.9,48.29,40994,19715,21279,849,14.4,8.6,24.4,29.6,23,2800,2610,21877,41023,8130,11016,32384,66.4,8557,6158,2002,1124,1109,2397,11.4,10,2857,0.678148021661707,48.0924037664048,0.020978679806801,6.96931258232912,13.1970532273016,29.272576474606,106,258.574425525687,1440,3512.70917695272,2065,5037.32253500512
"273",9464,"Hof",2013,"9464y2013",491,84,8,125,173,2,38,508,46,539,15,35,1,188,34,6,1572,125,7.9,58.03,44522,21080,23442,767,14.7,7.9,23.5,29.4,24.4,3121,2764,23175,44759,8414,13170,34371,63.3,9880,5396,1332,904,1163,2817,23.3,23,4744,0.422263150801851,47.3473788239522,0.0177440366560352,10.6554063159786,13.2181842684516,4.49216117874309,127,285.252234850186,1273,2859.26059026998,2064,4635.91033646287
